match_id,season,round,match_date,venue,home_team,away_team,home_score,away_score,crowd,margin,result,home_win
19830625_RichmondTigers,1983,14,1983-06-25,Waverley Park,Richmond Tigers,Geelong Cats,70,69,17339.0,1,H,1.0
19830625_NorthMelbourneKangaroos,1983,14,1983-06-25,Aegis Park,North Melbourne Kangaroos,Sydney Swans,82,50,7404.0,32,H,1.0
19830625_CollingwoodMagpies,1983,14,1983-06-25,Victoria Park,Collingwood Magpies,Carlton Blues,100,45,27788.0,55,H,1.0
19830625_EssendonBombers,1983,14,1983-06-25,Windy Hill,Essendon Bombers,Fitzroy Lions,58,65,22947.0,-7,A,0.0
19830625_HawthornHawks,1983,14,1983-06-25,Princes Park,Hawthorn Hawks,St Kilda Saints,143,74,8188.0,69,H,1.0
19830702_CollingwoodMagpies,1983,15,1983-07-02,Victoria Park,Collingwood Magpies,Essendon Bombers,104,87,33611.0,17,H,1.0
19830702_GeelongCats,1983,15,1983-07-02,GMHBA Stadium,Geelong Cats,St Kilda Saints,68,120,11501.0,-52,A,0.0
19830702_CarltonBlues,1983,15,1983-07-02,Princes Park,Carlton Blues,Melbourne Demons,67,106,19301.0,-39,A,0.0
19830702_WesternBulldogs,1983,15,1983-07-02,Waverley Park,Western Bulldogs,Hawthorn Hawks,60,89,15750.0,-29,A,0.0
19830702_RichmondTigers,1983,15,1983-07-02,Melbourne Cricket Ground,Richmond Tigers,North Melbourne Kangaroos,114,138,23622.0,-24,A,0.0
19830703_SydneySwans,1983,15,1983-07-03,Sydney Cricket Ground,Sydney Swans,Fitzroy Lions,147,117,10315.0,30,H,1.0
19830709_WesternBulldogs,1983,16,1983-07-09,Western Oval,Western Bulldogs,Richmond Tigers,84,104,15006.0,-20,A,0.0
19830709_NorthMelbourneKangaroos,1983,16,1983-07-09,Aegis Park,North Melbourne Kangaroos,Essendon Bombers,128,107,22345.0,21,H,1.0
19830709_FitzroyLions,1983,16,1983-07-09,Waverley Park,Fitzroy Lions,Carlton Blues,89,124,31757.0,-35,A,0.0
19830716_HawthornHawks,1983,16,1983-07-16,Princes Park,Hawthorn Hawks,Collingwood Magpies,137,100,28484.0,37,H,1.0
19830716_StKildaSaints,1983,16,1983-07-16,Moorabbin Oval,St Kilda Saints,Sydney Swans,129,100,17861.0,29,H,1.0
19830716_MelbourneDemons,1983,16,1983-07-16,Melbourne Cricket Ground,Melbourne Demons,Geelong Cats,79,73,34155.0,6,H,1.0
19830723_GeelongCats,1983,17,1983-07-23,GMHBA Stadium,Geelong Cats,Carlton Blues,73,108,17657.0,-35,A,0.0
19830723_WesternBulldogs,1983,17,1983-07-23,Western Oval,Western Bulldogs,Essendon Bombers,107,125,20708.0,-18,A,0.0
19830723_FitzroyLions,1983,17,1983-07-23,Junction Oval,Fitzroy Lions,St Kilda Saints,138,149,15335.0,-11,A,0.0
19830723_RichmondTigers,1983,17,1983-07-23,Melbourne Cricket Ground,Richmond Tigers,Hawthorn Hawks,82,146,31084.0,-64,A,0.0
19830723_NorthMelbourneKangaroos,1983,17,1983-07-23,Waverley Park,North Melbourne Kangaroos,Collingwood Magpies,152,98,41098.0,54,H,1.0
19830724_SydneySwans,1983,17,1983-07-24,Sydney Cricket Ground,Sydney Swans,Melbourne Demons,125,112,11094.0,13,H,1.0
19830730_CarltonBlues,1983,18,1983-07-30,Princes Park,Carlton Blues,Sydney Swans,119,75,17891.0,44,H,1.0
19830730_EssendonBombers,1983,18,1983-07-30,Windy Hill,Essendon Bombers,Richmond Tigers,50,124,18067.0,-74,A,0.0
19830730_CollingwoodMagpies,1983,18,1983-07-30,Victoria Park,Collingwood Magpies,Western Bulldogs,82,73,20743.0,9,H,1.0
19830730_StKildaSaints,1983,18,1983-07-30,Moorabbin Oval,St Kilda Saints,Melbourne Demons,81,98,20218.0,-17,A,0.0
19830730_GeelongCats,1983,18,1983-07-30,Waverley Park,Geelong Cats,Fitzroy Lions,49,111,14718.0,-62,A,0.0
19830730_NorthMelbourneKangaroos,1983,18,1983-07-30,Aegis Park,North Melbourne Kangaroos,Hawthorn Hawks,90,97,17720.0,-7,A,0.0
19830805_SydneySwans,1983,19,1983-08-05,Sydney Cricket Ground,Sydney Swans,Geelong Cats,75,141,12732.0,-66,A,0.0
19830806_CarltonBlues,1983,19,1983-08-06,Princes Park,Carlton Blues,St Kilda Saints,168,61,19217.0,107,H,1.0
19830806_FitzroyLions,1983,19,1983-08-06,Junction Oval,Fitzroy Lions,Melbourne Demons,161,75,13870.0,86,H,1.0
19830806_EssendonBombers,1983,19,1983-08-06,Windy Hill,Essendon Bombers,Hawthorn Hawks,156,110,19237.0,46,H,1.0
19830806_WesternBulldogs,1983,19,1983-08-06,Waverley Park,Western Bulldogs,North Melbourne Kangaroos,71,164,12028.0,-93,A,0.0
19830806_RichmondTigers,1983,19,1983-08-06,Melbourne Cricket Ground,Richmond Tigers,Collingwood Magpies,79,89,81966.0,-10,A,0.0
19830813_MelbourneDemons,1983,20,1983-08-13,Melbourne Cricket Ground,Melbourne Demons,Essendon Bombers,124,141,38620.0,-17,A,0.0
19830813_HawthornHawks,1983,20,1983-08-13,Princes Park,Hawthorn Hawks,Carlton Blues,112,129,28476.0,-17,A,0.0
19830813_RichmondTigers,1983,20,1983-08-13,Waverley Park,Richmond Tigers,St Kilda Saints,65,140,21811.0,-75,A,0.0
19830813_WesternBulldogs,1983,20,1983-08-13,Western Oval,Western Bulldogs,Fitzroy Lions,125,99,14688.0,26,H,1.0
19830813_CollingwoodMagpies,1983,20,1983-08-13,Victoria Park,Collingwood Magpies,Sydney Swans,182,120,18772.0,62,H,1.0
19830813_NorthMelbourneKangaroos,1983,20,1983-08-13,Aegis Park,North Melbourne Kangaroos,Geelong Cats,116,84,11943.0,32,H,1.0
19830820_HawthornHawks,1983,21,1983-08-20,Waverley Park,Hawthorn Hawks,Melbourne Demons,172,57,21192.0,115,H,1.0
19830820_FitzroyLions,1983,21,1983-08-20,Junction Oval,Fitzroy Lions,Collingwood Magpies,127,63,24284.0,64,H,1.0
19830820_GeelongCats,1983,21,1983-08-20,GMHBA Stadium,Geelong Cats,Essendon Bombers,83,165,20110.0,-82,A,0.0
19830820_StKildaSaints,1983,21,1983-08-20,Moorabbin Oval,St Kilda Saints,Western Bulldogs,94,100,15860.0,-6,A,0.0
19830820_CarltonBlues,1983,21,1983-08-20,Princes Park,Carlton Blues,North Melbourne Kangaroos,126,93,32610.0,33,H,1.0
19830821_SydneySwans,1983,21,1983-08-21,Sydney Cricket Ground,Sydney Swans,Richmond Tigers,73,114,11475.0,-41,A,0.0
19830827_NorthMelbourneKangaroos,1983,22,1983-08-27,Aegis Park,North Melbourne Kangaroos,Melbourne Demons,148,75,10609.0,73,H,1.0
19830827_CollingwoodMagpies,1983,22,1983-08-27,Victoria Park,Collingwood Magpies,St Kilda Saints,155,92,19016.0,63,H,1.0
19830827_EssendonBombers,1983,22,1983-08-27,Waverley Park,Essendon Bombers,Carlton Blues,118,67,64232.0,51,H,1.0
19830827_GeelongCats,1983,22,1983-08-27,GMHBA Stadium,Geelong Cats,Hawthorn Hawks,77,157,12245.0,-80,A,0.0
19830827_WesternBulldogs,1983,22,1983-08-27,Western Oval,Western Bulldogs,Sydney Swans,114,72,13389.0,42,H,1.0
19830827_RichmondTigers,1983,22,1983-08-27,Melbourne Cricket Ground,Richmond Tigers,Fitzroy Lions,93,127,27310.0,-34,A,0.0
19830903_EssendonBombers,1983,EF,1983-09-03,Waverley Park,Essendon Bombers,Carlton Blues,114,81,65881.0,33,H,1.0
19830903_HawthornHawks,1983,QF,1983-09-03,Melbourne Cricket Ground,Hawthorn Hawks,Fitzroy Lions,127,123,58288.0,4,H,1.0
19830910_EssendonBombers,1983,SF,1983-09-10,Melbourne Cricket Ground,Essendon Bombers,Fitzroy Lions,109,86,81090.0,23,H,1.0
19830910_HawthornHawks,1983,SF,1983-09-10,Waverley Park,Hawthorn Hawks,North Melbourne Kangaroos,88,48,41063.0,40,H,1.0
19830917_EssendonBombers,1983,PF,1983-09-17,Waverley Park,Essendon Bombers,North Melbourne Kangaroos,164,78,63785.0,86,H,1.0
19830924_HawthornHawks,1983,GF,1983-09-24,Melbourne Cricket Ground,Hawthorn Hawks,Essendon Bombers,140,57,110332.0,83,H,1.0
19840331_HawthornHawks,1984,1,1984-03-31,Princes Park,Hawthorn Hawks,Sydney Swans,124,89,14369.0,35,H,1.0
19840331_WesternBulldogs,1984,1,1984-03-31,Western Oval,Western Bulldogs,Richmond Tigers,122,83,25270.0,39,H,1.0
19840331_CollingwoodMagpies,1984,1,1984-03-31,Victoria Park,Collingwood Magpies,Melbourne Demons,120,107,32741.0,13,H,1.0
19840331_NorthMelbourneKangaroos,1984,1,1984-03-31,Waverley Park,North Melbourne Kangaroos,Carlton Blues,62,199,36504.0,-137,A,0.0
19840331_GeelongCats,1984,1,1984-03-31,GMHBA Stadium,Geelong Cats,Fitzroy Lions,148,99,22260.0,49,H,1.0
19840331_StKildaSaints,1984,1,1984-03-31,Moorabbin Oval,St Kilda Saints,Essendon Bombers,97,134,26019.0,-37,A,0.0
19840407_GeelongCats,1984,2,1984-04-07,Waverley Park,Geelong Cats,Western Bulldogs,105,65,24114.0,40,H,1.0
19840407_EssendonBombers,1984,2,1984-04-07,Windy Hill,Essendon Bombers,Hawthorn Hawks,110,116,22841.0,-6,A,0.0
19840407_FitzroyLions,1984,2,1984-04-07,Junction Oval,Fitzroy Lions,Carlton Blues,111,121,22240.0,-10,A,0.0
19840407_CollingwoodMagpies,1984,2,1984-04-07,Victoria Park,Collingwood Magpies,St Kilda Saints,149,56,26647.0,93,H,1.0
19840407_RichmondTigers,1984,2,1984-04-07,Melbourne Cricket Ground,Richmond Tigers,North Melbourne Kangaroos,107,93,25711.0,14,H,1.0
19840408_SydneySwans,1984,2,1984-04-08,Sydney Cricket Ground,Sydney Swans,Melbourne Demons,112,98,8131.0,14,H,1.0
19840414_EssendonBombers,1984,3,1984-04-14,Windy Hill,Essendon Bombers,Collingwood Magpies,169,106,28120.0,63,H,1.0
19840414_CarltonBlues,1984,3,1984-04-14,Princes Park,Carlton Blues,Geelong Cats,97,126,28784.0,-29,A,0.0
19840414_NorthMelbourneKangaroos,1984,3,1984-04-14,Aegis Park,North Melbourne Kangaroos,Western Bulldogs,101,164,14174.0,-63,A,0.0
19840414_StKildaSaints,1984,3,1984-04-14,Moorabbin Oval,St Kilda Saints,Sydney Swans,116,145,15127.0,-29,A,0.0
19840414_MelbourneDemons,1984,3,1984-04-14,Melbourne Cricket Ground,Melbourne Demons,Hawthorn Hawks,132,138,25557.0,-6,A,0.0
19840414_FitzroyLions,1984,3,1984-04-14,Waverley Park,Fitzroy Lions,Richmond Tigers,105,151,25888.0,-46,A,0.0
19840421_CollingwoodMagpies,1984,4,1984-04-21,Victoria Park,Collingwood Magpies,Sydney Swans,103,106,22519.0,-3,A,0.0
19840421_MelbourneDemons,1984,4,1984-04-21,Waverley Park,Melbourne Demons,Essendon Bombers,91,126,31535.0,-35,A,0.0
19840421_RichmondTigers,1984,4,1984-04-21,Melbourne Cricket Ground,Richmond Tigers,Carlton Blues,97,151,45810.0,-54,A,0.0
19840423_HawthornHawks,1984,4,1984-04-23,Princes Park,Hawthorn Hawks,St Kilda Saints,159,99,14125.0,60,H,1.0
19840423_FitzroyLions,1984,4,1984-04-23,Junction Oval,Fitzroy Lions,Western Bulldogs,140,70,20281.0,70,H,1.0
19840423_GeelongCats,1984,4,1984-04-23,GMHBA Stadium,Geelong Cats,North Melbourne Kangaroos,65,79,26340.0,-14,A,0.0
19840425_RichmondTigers,1984,5,1984-04-25,Melbourne Cricket Ground,Richmond Tigers,Essendon Bombers,86,135,55141.0,-49,A,0.0
19840425_CarltonBlues,1984,5,1984-04-25,Waverley Park,Carlton Blues,Collingwood Magpies,71,76,68082.0,-5,A,0.0
19840428_WesternBulldogs,1984,5,1984-04-28,Western Oval,Western Bulldogs,Hawthorn Hawks,94,141,19988.0,-47,A,0.0
19840428_NorthMelbourneKangaroos,1984,5,1984-04-28,Melbourne Cricket Ground,North Melbourne Kangaroos,Melbourne Demons,113,98,23292.0,15,H,1.0
19840428_StKildaSaints,1984,5,1984-04-28,Moorabbin Oval,St Kilda Saints,Geelong Cats,71,102,16892.0,-31,A,0.0
19840429_SydneySwans,1984,5,1984-04-29,Sydney Cricket Ground,Sydney Swans,Fitzroy Lions,119,104,10947.0,15,H,1.0
19840505_WesternBulldogs,1984,6,1984-05-05,Western Oval,Western Bulldogs,Sydney Swans,84,77,15236.0,7,H,1.0
19840505_MelbourneDemons,1984,6,1984-05-05,Melbourne Cricket Ground,Melbourne Demons,Geelong Cats,148,85,27605.0,63,H,1.0
19840505_CollingwoodMagpies,1984,6,1984-05-05,Victoria Park,Collingwood Magpies,North Melbourne Kangaroos,108,87,26531.0,21,H,1.0
19840505_CarltonBlues,1984,6,1984-05-05,Princes Park,Carlton Blues,St Kilda Saints,104,90,18398.0,14,H,1.0
19840505_FitzroyLions,1984,6,1984-05-05,Junction Oval,Fitzroy Lions,Essendon Bombers,93,144,20274.0,-51,A,0.0
19840505_HawthornHawks,1984,6,1984-05-05,Waverley Park,Hawthorn Hawks,Richmond Tigers,81,120,31259.0,-39,A,0.0
19840512_GeelongCats,1984,7,1984-05-12,GMHBA Stadium,Geelong Cats,Collingwood Magpies,83,128,26766.0,-45,A,0.0
19840512_HawthornHawks,1984,7,1984-05-12,Princes Park,Hawthorn Hawks,Fitzroy Lions,135,104,14134.0,31,H,1.0
19840512_NorthMelbourneKangaroos,1984,7,1984-05-12,Waverley Park,North Melbourne Kangaroos,St Kilda Saints,101,148,18066.0,-47,A,0.0
19840512_EssendonBombers,1984,7,1984-05-12,Windy Hill,Essendon Bombers,Western Bulldogs,82,104,21196.0,-22,A,0.0
19840512_MelbourneDemons,1984,7,1984-05-12,Melbourne Cricket Ground,Melbourne Demons,Carlton Blues,105,122,41079.0,-17,A,0.0
19840513_SydneySwans,1984,7,1984-05-13,Sydney Cricket Ground,Sydney Swans,Richmond Tigers,122,129,14794.0,-7,A,0.0
19840519_EssendonBombers,1984,8,1984-05-19,Waverley Park,Essendon Bombers,Geelong Cats,133,90,39926.0,43,H,1.0
19840519_FitzroyLions,1984,8,1984-05-19,Junction Oval,Fitzroy Lions,Melbourne Demons,81,92,12712.0,-11,A,0.0
19840519_RichmondTigers,1984,8,1984-05-19,Melbourne Cricket Ground,Richmond Tigers,Collingwood Magpies,109,95,70899.0,14,H,1.0
19840519_NorthMelbourneKangaroos,1984,8,1984-05-19,Aegis Park,North Melbourne Kangaroos,Sydney Swans,127,134,10759.0,-7,A,0.0
19840519_CarltonBlues,1984,8,1984-05-19,Princes Park,Carlton Blues,Hawthorn Hawks,83,151,31944.0,-68,A,0.0
19840519_StKildaSaints,1984,8,1984-05-19,Moorabbin Oval,St Kilda Saints,Western Bulldogs,89,71,19100.0,18,H,1.0
19840526_CollingwoodMagpies,1984,9,1984-05-26,Victoria Park,Collingwood Magpies,Fitzroy Lions,109,82,25578.0,27,H,1.0
19840526_WesternBulldogs,1984,9,1984-05-26,Waverley Park,Western Bulldogs,Melbourne Demons,81,159,20056.0,-78,A,0.0
19840526_HawthornHawks,1984,9,1984-05-26,Princes Park,Hawthorn Hawks,North Melbourne Kangaroos,143,86,12975.0,57,H,1.0
19840526_EssendonBombers,1984,9,1984-05-26,Windy Hill,Essendon Bombers,Carlton Blues,113,66,27346.0,47,H,1.0
19840526_RichmondTigers,1984,9,1984-05-26,Melbourne Cricket Ground,Richmond Tigers,St Kilda Saints,152,88,30402.0,64,H,1.0
19840527_SydneySwans,1984,9,1984-05-27,Sydney Cricket Ground,Sydney Swans,Geelong Cats,111,69,13572.0,42,H,1.0
19840602_NorthMelbourneKangaroos,1984,10,1984-06-02,Aegis Park,North Melbourne Kangaroos,Essendon Bombers,106,108,17290.0,-2,A,0.0
19840602_WesternBulldogs,1984,10,1984-06-02,Western Oval,Western Bulldogs,Collingwood Magpies,100,95,25618.0,5,H,1.0
19840602_MelbourneDemons,1984,10,1984-06-02,Melbourne Cricket Ground,Melbourne Demons,Richmond Tigers,103,76,43912.0,27,H,1.0
19840602_GeelongCats,1984,10,1984-06-02,GMHBA Stadium,Geelong Cats,Hawthorn Hawks,113,85,14290.0,28,H,1.0
19840602_StKildaSaints,1984,10,1984-06-02,Waverley Park,St Kilda Saints,Fitzroy Lions,83,147,20618.0,-64,A,0.0
19840603_SydneySwans,1984,10,1984-06-03,Sydney Cricket Ground,Sydney Swans,Carlton Blues,87,139,25062.0,-52,A,0.0
19840609_EssendonBombers,1984,11,1984-06-09,Windy Hill,Essendon Bombers,Sydney Swans,135,94,21740.0,41,H,1.0
19840609_RichmondTigers,1984,11,1984-06-09,Melbourne Cricket Ground,Richmond Tigers,Geelong Cats,111,123,38183.0,-12,A,0.0
19840609_StKildaSaints,1984,11,1984-06-09,Moorabbin Oval,St Kilda Saints,Melbourne Demons,91,127,20080.0,-36,A,0.0
19840611_FitzroyLions,1984,11,1984-06-11,Junction Oval,Fitzroy Lions,North Melbourne Kangaroos,166,152,14607.0,14,H,1.0
19840611_CollingwoodMagpies,1984,11,1984-06-11,Waverley Park,Collingwood Magpies,Hawthorn Hawks,92,124,62339.0,-32,A,0.0
19840611_CarltonBlues,1984,11,1984-06-11,Princes Park,Carlton Blues,Western Bulldogs,143,109,29982.0,34,H,1.0
19840616_StKildaSaints,1984,12,1984-06-16,Moorabbin Oval,St Kilda Saints,Collingwood Magpies,72,78,17648.0,-6,A,0.0
19840616_NorthMelbourneKangaroos,1984,12,1984-06-16,Aegis Park,North Melbourne Kangaroos,Richmond Tigers,94,110,10242.0,-16,A,0.0
19840616_WesternBulldogs,1984,12,1984-06-16,Western Oval,Western Bulldogs,Geelong Cats,89,73,16619.0,16,H,1.0
19840616_MelbourneDemons,1984,12,1984-06-16,Melbourne Cricket Ground,Melbourne Demons,Sydney Swans,143,46,24873.0,97,H,1.0
19840616_HawthornHawks,1984,12,1984-06-16,Princes Park,Hawthorn Hawks,Essendon Bombers,93,46,25726.0,47,H,1.0
19840616_CarltonBlues,1984,12,1984-06-16,Waverley Park,Carlton Blues,Fitzroy Lions,67,72,24639.0,-5,A,0.0
19840623_CollingwoodMagpies,1984,13,1984-06-23,Victoria Park,Collingwood Magpies,Essendon Bombers,89,123,32701.0,-34,A,0.0
19840623_GeelongCats,1984,13,1984-06-23,GMHBA Stadium,Geelong Cats,Carlton Blues,41,78,21769.0,-37,A,0.0
19840623_WesternBulldogs,1984,13,1984-06-23,Waverley Park,Western Bulldogs,North Melbourne Kangaroos,77,62,12945.0,15,H,1.0
19840623_RichmondTigers,1984,13,1984-06-23,Melbourne Cricket Ground,Richmond Tigers,Fitzroy Lions,81,98,26772.0,-17,A,0.0
19840623_HawthornHawks,1984,13,1984-06-23,Princes Park,Hawthorn Hawks,Melbourne Demons,90,107,20422.0,-17,A,0.0
19840624_SydneySwans,1984,13,1984-06-24,Sydney Cricket Ground,Sydney Swans,St Kilda Saints,101,126,10392.0,-25,A,0.0
19840630_NorthMelbourneKangaroos,1984,14,1984-06-30,Melbourne Cricket Ground,North Melbourne Kangaroos,Geelong Cats,107,125,11050.0,-18,A,0.0
19840630_StKildaSaints,1984,14,1984-06-30,Moorabbin Oval,St Kilda Saints,Hawthorn Hawks,30,134,12523.0,-104,A,0.0
19840630_WesternBulldogs,1984,14,1984-06-30,Western Oval,Western Bulldogs,Fitzroy Lions,91,77,14463.0,14,H,1.0
19840630_CarltonBlues,1984,14,1984-06-30,Princes Park,Carlton Blues,Richmond Tigers,152,37,21653.0,115,H,1.0
19840630_EssendonBombers,1984,14,1984-06-30,Waverley Park,Essendon Bombers,Melbourne Demons,99,56,46753.0,43,H,1.0
19840701_SydneySwans,1984,14,1984-07-01,Sydney Cricket Ground,Sydney Swans,Collingwood Magpies,100,131,14917.0,-31,A,0.0
19840707_HawthornHawks,1984,15,1984-07-07,Princes Park,Hawthorn Hawks,Western Bulldogs,110,76,11178.0,34,H,1.0
19840707_EssendonBombers,1984,15,1984-07-07,Windy Hill,Essendon Bombers,Richmond Tigers,94,61,16934.0,33,H,1.0
19840707_CollingwoodMagpies,1984,15,1984-07-07,Waverley Park,Collingwood Magpies,Carlton Blues,70,97,48218.0,-27,A,0.0
19840707_GeelongCats,1984,15,1984-07-07,GMHBA Stadium,Geelong Cats,St Kilda Saints,102,89,10861.0,13,H,1.0
19840707_MelbourneDemons,1984,15,1984-07-07,Melbourne Cricket Ground,Melbourne Demons,North Melbourne Kangaroos,117,74,17204.0,43,H,1.0
19840707_FitzroyLions,1984,15,1984-07-07,Junction Oval,Fitzroy Lions,Sydney Swans,68,96,8368.0,-28,A,0.0
19840714_EssendonBombers,1984,16,1984-07-14,Windy Hill,Essendon Bombers,Fitzroy Lions,127,66,17749.0,61,H,1.0
19840714_RichmondTigers,1984,16,1984-07-14,Waverley Park,Richmond Tigers,Hawthorn Hawks,97,185,27274.0,-88,A,0.0
19840715_SydneySwans,1984,16,1984-07-15,Sydney Cricket Ground,Sydney Swans,Western Bulldogs,113,87,10644.0,26,H,1.0
19840721_StKildaSaints,1984,16,1984-07-21,Moorabbin Oval,St Kilda Saints,Carlton Blues,105,84,17182.0,21,H,1.0
19840721_GeelongCats,1984,16,1984-07-21,GMHBA Stadium,Geelong Cats,Melbourne Demons,130,108,21448.0,22,H,1.0
19840721_NorthMelbourneKangaroos,1984,16,1984-07-21,Melbourne Cricket Ground,North Melbourne Kangaroos,Collingwood Magpies,101,146,27165.0,-45,A,0.0
19840728_WesternBulldogs,1984,17,1984-07-28,Western Oval,Western Bulldogs,Essendon Bombers,32,34,16771.0,-2,A,0.0
19840728_FitzroyLions,1984,17,1984-07-28,Junction Oval,Fitzroy Lions,Hawthorn Hawks,77,67,6920.0,10,H,1.0
19840728_RichmondTigers,1984,17,1984-07-28,Melbourne Cricket Ground,Richmond Tigers,Sydney Swans,91,28,13041.0,63,H,1.0
19840728_CollingwoodMagpies,1984,17,1984-07-28,Victoria Park,Collingwood Magpies,Geelong Cats,55,29,22306.0,26,H,1.0
19840728_StKildaSaints,1984,17,1984-07-28,Waverley Park,St Kilda Saints,North Melbourne Kangaroos,42,44,12643.0,-2,A,0.0
19840728_CarltonBlues,1984,17,1984-07-28,Princes Park,Carlton Blues,Melbourne Demons,52,26,17917.0,26,H,1.0
19840804_MelbourneDemons,1984,18,1984-08-04,Melbourne Cricket Ground,Melbourne Demons,Fitzroy Lions,120,152,20236.0,-32,A,0.0
19840804_GeelongCats,1984,18,1984-08-04,Waverley Park,Geelong Cats,Essendon Bombers,89,136,31675.0,-47,A,0.0
19840804_CollingwoodMagpies,1984,18,1984-08-04,Victoria Park,Collingwood Magpies,Richmond Tigers,128,92,24067.0,36,H,1.0
19840804_HawthornHawks,1984,18,1984-08-04,Princes Park,Hawthorn Hawks,Carlton Blues,140,108,23368.0,32,H,1.0
19840804_WesternBulldogs,1984,18,1984-08-04,Western Oval,Western Bulldogs,St Kilda Saints,112,79,13356.0,33,H,1.0
19840805_SydneySwans,1984,18,1984-08-05,Sydney Cricket Ground,Sydney Swans,North Melbourne Kangaroos,108,123,8538.0,-15,A,0.0
19840811_NorthMelbourneKangaroos,1984,19,1984-08-11,Aegis Park,North Melbourne Kangaroos,Hawthorn Hawks,122,51,8274.0,71,H,1.0
19840811_CarltonBlues,1984,19,1984-08-11,Princes Park,Carlton Blues,Essendon Bombers,90,102,26876.0,-12,A,0.0
19840811_FitzroyLions,1984,19,1984-08-11,Waverley Park,Fitzroy Lions,Collingwood Magpies,103,61,25656.0,42,H,1.0
19840811_MelbourneDemons,1984,19,1984-08-11,Melbourne Cricket Ground,Melbourne Demons,Western Bulldogs,103,135,18091.0,-32,A,0.0
19840811_GeelongCats,1984,19,1984-08-11,GMHBA Stadium,Geelong Cats,Sydney Swans,113,92,10897.0,21,H,1.0
19840811_StKildaSaints,1984,19,1984-08-11,Moorabbin Oval,St Kilda Saints,Richmond Tigers,81,74,11205.0,7,H,1.0
19840818_FitzroyLions,1984,20,1984-08-18,Junction Oval,Fitzroy Lions,Geelong Cats,131,93,9518.0,38,H,1.0
19840818_MelbourneDemons,1984,20,1984-08-18,Melbourne Cricket Ground,Melbourne Demons,Collingwood Magpies,71,103,31847.0,-32,A,0.0
19840818_CarltonBlues,1984,20,1984-08-18,Princes Park,Carlton Blues,North Melbourne Kangaroos,111,98,15450.0,13,H,1.0
19840818_RichmondTigers,1984,20,1984-08-18,Waverley Park,Richmond Tigers,Western Bulldogs,85,65,13013.0,20,H,1.0
19840818_EssendonBombers,1984,20,1984-08-18,Windy Hill,Essendon Bombers,St Kilda Saints,138,83,13842.0,55,H,1.0
19840819_SydneySwans,1984,20,1984-08-19,Sydney Cricket Ground,Sydney Swans,Hawthorn Hawks,85,174,8276.0,-89,A,0.0
19840825_GeelongCats,1984,21,1984-08-25,GMHBA Stadium,Geelong Cats,Richmond Tigers,113,63,15926.0,50,H,1.0
19840825_NorthMelbourneKangaroos,1984,21,1984-08-25,Melbourne Cricket Ground,North Melbourne Kangaroos,Fitzroy Lions,111,165,18094.0,-54,A,0.0
19840825_HawthornHawks,1984,21,1984-08-25,Princes Park,Hawthorn Hawks,Collingwood Magpies,119,104,22173.0,15,H,1.0
19840825_MelbourneDemons,1984,21,1984-08-25,Waverley Park,Melbourne Demons,St Kilda Saints,100,62,14079.0,38,H,1.0
19840825_WesternBulldogs,1984,21,1984-08-25,Western Oval,Western Bulldogs,Carlton Blues,93,58,20890.0,35,H,1.0
19840826_SydneySwans,1984,21,1984-08-26,Sydney Cricket Ground,Sydney Swans,Essendon Bombers,155,99,12173.0,56,H,1.0
19840901_CarltonBlues,1984,22,1984-09-01,Princes Park,Carlton Blues,Sydney Swans,139,103,20309.0,36,H,1.0
19840901_RichmondTigers,1984,22,1984-09-01,Melbourne Cricket Ground,Richmond Tigers,Melbourne Demons,145,117,21565.0,28,H,1.0
19840901_CollingwoodMagpies,1984,22,1984-09-01,Victoria Park,Collingwood Magpies,Western Bulldogs,114,71,30379.0,43,H,1.0
19840901_HawthornHawks,1984,22,1984-09-01,Waverley Park,Hawthorn Hawks,Geelong Cats,164,95,31609.0,69,H,1.0
19840901_FitzroyLions,1984,22,1984-09-01,Junction Oval,Fitzroy Lions,St Kilda Saints,164,107,15156.0,57,H,1.0
19840901_EssendonBombers,1984,22,1984-09-01,Windy Hill,Essendon Bombers,North Melbourne Kangaroos,169,131,21002.0,38,H,1.0
19840908_HawthornHawks,1984,QF,1984-09-08,Waverley Park,Hawthorn Hawks,Carlton Blues,122,92,55947.0,30,H,1.0
19840909_CollingwoodMagpies,1984,EF,1984-09-09,Melbourne Cricket Ground,Collingwood Magpies,Fitzroy Lions,153,107,73994.0,46,H,1.0
19840915_CollingwoodMagpies,1984,SF,1984-09-15,Waverley Park,Collingwood Magpies,Carlton Blues,118,93,70634.0,25,H,1.0
19840916_HawthornHawks,1984,SF,1984-09-16,Melbourne Cricket Ground,Hawthorn Hawks,Essendon Bombers,113,105,76514.0,8,H,1.0
19840922_EssendonBombers,1984,PF,1984-09-22,Waverley Park,Essendon Bombers,Collingwood Magpies,174,41,73550.0,133,H,1.0
19840929_EssendonBombers,1984,GF,1984-09-29,Melbourne Cricket Ground,Essendon Bombers,Hawthorn Hawks,105,81,92685.0,24,H,1.0
19850329_NorthMelbourneKangaroos,1985,1,1985-03-29,Melbourne Cricket Ground,North Melbourne Kangaroos,Collingwood Magpies,103,141,65628.0,-38,A,0.0
19850330_CarltonBlues,1985,1,1985-03-30,Princes Park,Carlton Blues,Western Bulldogs,112,142,27059.0,-30,A,0.0
