match_id,season,round,match_date,venue,home_team,away_team,home_score,away_score,crowd,margin,result,home_win,home_form_win_rate_last3,home_form_avg_score_for_last3,home_form_avg_score_against_last3,home_form_avg_margin_last3,home_form_win_rate_last5,home_form_avg_score_for_last5,home_form_avg_score_against_last5,home_form_avg_margin_last5,home_form_win_rate_last10,home_form_avg_score_for_last10,home_form_avg_score_against_last10,home_form_avg_margin_last10,home_team_streak_entering_game,home_days_since_last_match,home_games_played_this_season,home_venue_experience,home_points_cum_prior,home_scored_cum_prior,home_conceded_cum_prior,home_percentage_prior,home_ladder_position_prior,home_h2h_win_rate_prior,home_h2h_games_played_prior,away_form_win_rate_last3,away_form_avg_score_for_last3,away_form_avg_score_against_last3,away_form_avg_margin_last3,away_form_win_rate_last5,away_form_avg_score_for_last5,away_form_avg_score_against_last5,away_form_avg_margin_last5,away_form_win_rate_last10,away_form_avg_score_for_last10,away_form_avg_score_against_last10,away_form_avg_margin_last10,away_team_streak_entering_game,away_days_since_last_match,away_games_played_this_season,away_venue_experience,away_points_cum_prior,away_scored_cum_prior,away_conceded_cum_prior,away_percentage_prior,away_ladder_position_prior,away_h2h_win_rate_prior,away_h2h_games_played_prior,form_win_rate_diff_last5,ladder_position_diff,rest_days_diff
19860823_CollingwoodMagpies,1986,21,1986-08-23,Victoria Park,Collingwood Magpies,Richmond Tigers,156,55,17800.0,101,H,1.0,0.0,83.66666666666667,128.33333333333334,-44.666666666666664,0.4,91.8,107.0,-15.2,0.6,104.0,92.9,11.1,-3.0,7.0,20,35,40,1980,1942,101.956745623069,7.0,0.7142857142857143,7,0.0,85.33333333333333,130.66666666666666,-45.333333333333336,0.0,81.0,128.6,-47.6,0.3,89.7,124.1,-34.4,-5.0,7.0,20,3,28,1992,2453,81.20668569099062,8.0,0.2857142857142857,7,0.4,1.0,0.0
19860823_EssendonBombers,1986,21,1986-08-23,Windy Hill,Essendon Bombers,Fitzroy Lions,61,96,18882.0,-35,A,0.0,1.0,124.33333333333333,57.666666666666664,66.66666666666667,0.8,116.2,83.0,33.2,0.6,106.0,83.5,22.5,4.0,7.0,20,33,48,2239,1781,125.71588994946659,3.0,0.625,8,0.6666666666666666,105.0,84.33333333333333,20.666666666666668,0.6,99.2,86.0,13.2,0.5,90.4,94.0,-3.6,-1.0,7.0,20,3,44,1899,1939,97.93708096957194,6.0,0.375,8,0.20000000000000007,3.0,0.0
19860823_HawthornHawks,1986,21,1986-08-23,Princes Park,Hawthorn Hawks,Geelong Cats,225,90,9659.0,135,H,1.0,0.6666666666666666,121.66666666666667,94.0,27.666666666666668,0.6,105.4,85.6,19.8,0.8,119.1,80.2,38.9,2.0,7.0,20,38,64,2348,1761,133.33333333333334,1.0,0.5714285714285714,7,0.3333333333333333,101.33333333333333,95.0,6.333333333333333,0.4,107.8,102.4,5.4,0.3,96.8,107.6,-10.8,1.0,7.0,20,6,24,1907,2270,84.00881057268722,9.0,0.42857142857142855,7,0.19999999999999996,8.0,0.0
19860824_SydneySwans,1986,21,1986-08-24,Sydney Cricket Ground,Sydney Swans,St Kilda Saints,140,111,18179.0,29,H,1.0,0.3333333333333333,101.33333333333333,123.66666666666667,-22.333333333333332,0.6,131.0,107.8,23.2,0.7,111.9,94.8,17.1,1.0,8.0,20,43,60,2267,1903,119.12769311613242,1.0,0.7142857142857143,7,0.0,71.0,123.0,-52.0,0.2,85.4,107.0,-21.6,0.2,80.5,108.6,-28.1,-3.0,8.0,20,3,8,1662,2301,72.22946544980444,2.0,0.2857142857142857,7,0.39999999999999997,1.0,0.0
19860830_EssendonBombers,1986,22,1986-08-30,Windy Hill,Essendon Bombers,North Melbourne Kangaroos,79,101,17982.0,-22,A,0.0,0.6666666666666666,99.0,73.0,26.0,0.8,107.8,69.8,38.0,0.6,106.3,85.3,21.0,-1.0,7.0,21,34,48,2300,1877,122.53596164091636,4.0,0.625,8,0.6666666666666666,110.0,108.66666666666667,1.3333333333333333,0.8,119.8,107.8,12.0,0.5,103.2,116.0,-12.8,-1.0,7.0,21,2,44,2223,2277,97.62845849802372,8.0,0.375,8,0.0,4.0,0.0
19860830_RichmondTigers,1986,22,1986-08-30,Melbourne Cricket Ground,Richmond Tigers,Geelong Cats,104,136,13569.0,-32,A,0.0,0.0,75.33333333333333,151.33333333333334,-76.0,0.0,73.0,135.4,-62.4,0.2,85.5,131.7,-46.2,-6.0,7.0,21,40,28,2047,2609,78.45917976236106,9.0,0.2857142857142857,7,0.3333333333333333,106.0,143.66666666666666,-37.666666666666664,0.2,103.4,130.4,-27.0,0.2,93.2,121.3,-28.1,-1.0,7.0,21,8,24,1997,2495,80.04008016032064,11.0,0.7142857142857143,7,-0.2,2.0,0.0
19860830_WesternBulldogs,1986,22,1986-08-30,Western Oval,Western Bulldogs,Hawthorn Hawks,55,125,15196.0,-70,A,0.0,0.3333333333333333,94.33333333333333,120.66666666666667,-26.333333333333332,0.4,85.4,102.8,-17.4,0.6,100.1,88.1,12.0,-1.0,7.0,21,34,44,1908,1885,101.22015915119363,7.0,0.3333333333333333,9,1.0,180.0,78.33333333333333,101.66666666666667,0.6,127.0,93.6,33.4,0.8,127.1,83.2,43.9,3.0,7.0,21,2,68,2573,1851,139.0059427336575,1.0,0.6666666666666666,9,-0.19999999999999996,-6.0,0.0
19860830_StKildaSaints,1986,22,1986-08-30,Waverley Park,St Kilda Saints,Collingwood Magpies,73,125,30442.0,-52,A,0.0,0.0,78.0,127.33333333333333,-49.333333333333336,0.2,90.6,112.6,-22.0,0.2,82.8,110.0,-27.2,-4.0,6.0,21,14,8,1773,2441,72.63416632527652,12.0,0.0,7,0.3333333333333333,105.0,111.66666666666667,-6.666666666666667,0.4,96.6,101.0,-4.4,0.6,107.4,90.6,16.8,1.0,7.0,21,18,44,2136,1997,106.96044066099148,6.0,1.0,7,-0.2,-6.0,-1.0
19860830_FitzroyLions,1986,22,1986-08-30,Victoria Park,Fitzroy Lions,Sydney Swans,73,63,17141.0,10,H,1.0,0.6666666666666666,105.66666666666667,76.33333333333333,29.333333333333332,0.8,101.4,71.8,29.6,0.6,92.2,87.9,4.3,1.0,7.0,21,19,48,1995,2000,99.75,5.0,0.42857142857142855,7,0.6666666666666666,119.0,126.0,-7.0,0.6,126.6,109.4,17.2,0.7,118.1,100.1,18.0,2.0,6.0,21,5,64,2407,2014,119.5134061569017,2.0,0.5714285714285714,7,0.20000000000000007,-3.0,1.0
19860830_CarltonBlues,1986,22,1986-08-30,Princes Park,Carlton Blues,Melbourne Demons,139,53,17471.0,86,H,1.0,0.6666666666666666,122.0,89.0,33.0,0.6,110.0,91.8,18.2,0.6,115.7,89.2,26.5,1.0,7.0,21,36,56,2427,1756,138.2118451025057,3.0,0.7142857142857143,7,0.6666666666666666,126.66666666666667,115.0,11.666666666666666,0.6,110.0,125.2,-15.2,0.4,94.9,123.1,-28.2,1.0,7.0,21,5,28,1950,2534,76.95343330702447,10.0,0.2857142857142857,7,0.0,7.0,0.0
19860906_FitzroyLions,1986,EF,1986-09-06,Waverley Park,Fitzroy Lions,Essendon Bombers,58,57,59420.0,1,H,1.0,0.6666666666666666,76.66666666666667,72.33333333333333,4.333333333333333,0.8,96.8,75.4,21.4,0.6,85.0,86.5,-1.5,2.0,7.0,22,17,52,2068,2063,100.24236548715463,1.0,0.4444444444444444,9,0.3333333333333333,74.0,81.66666666666667,-7.666666666666667,0.6,102.6,74.0,28.6,0.6,104.8,83.4,21.4,-2.0,7.0,22,21,48,2379,1978,120.27300303336703,2.0,0.5555555555555556,9,0.20000000000000007,1.0,0.0
19860907_CarltonBlues,1986,QF,1986-09-07,Melbourne Cricket Ground,Carlton Blues,Sydney Swans,120,104,66016.0,16,H,1.0,0.6666666666666666,123.0,77.66666666666667,45.333333333333336,0.8,121.8,81.4,40.4,0.7,118.6,81.2,37.4,2.0,8.0,22,12,60,2566,1809,141.84632393587617,2.0,0.875,8,0.6666666666666666,115.66666666666667,93.33333333333333,22.333333333333332,0.4,101.4,111.0,-9.6,0.7,115.3,97.9,17.4,-1.0,8.0,22,10,64,2470,2087,118.35170100622904,1.0,0.125,8,0.4,-1.0,0.0
19860913_CarltonBlues,1986,SF,1986-09-13,Waverley Park,Carlton Blues,Hawthorn Hawks,112,84,62315.0,28,H,1.0,1.0,136.66666666666666,76.33333333333333,60.333333333333336,0.8,125.0,84.8,40.2,0.7,117.4,84.3,33.1,3.0,6.0,23,21,64,2686,1913,140.4077365394668,2.0,0.2222222222222222,9,1.0,164.66666666666666,72.33333333333333,92.33333333333333,0.8,143.0,85.4,57.6,0.8,126.3,77.7,48.6,4.0,14.0,22,20,72,2698,1906,141.5529905561385,1.0,0.7777777777777778,9,0.0,-1.0,-8.0
19860914_FitzroyLions,1986,SF,1986-09-14,Melbourne Cricket Ground,Fitzroy Lions,Sydney Swans,94,89,65763.0,5,H,1.0,1.0,75.66666666666667,60.333333333333336,15.333333333333334,0.8,89.6,69.8,19.8,0.7,85.3,77.9,7.4,3.0,8.0,23,12,56,2126,2120,100.28301886792453,2.0,0.5,8,0.3333333333333333,102.33333333333333,101.33333333333333,1.0,0.4,104.8,114.2,-9.4,0.6,116.1,100.4,15.7,-2.0,7.0,23,11,64,2574,2207,116.62890801993656,1.0,0.5,8,0.4,-1.0,1.0
19860920_HawthornHawks,1986,PF,1986-09-20,Waverley Park,Hawthorn Hawks,Fitzroy Lions,110,54,68339.0,56,H,1.0,0.6666666666666666,144.66666666666666,85.66666666666667,59.0,0.8,149.8,80.4,69.4,0.7,119.5,79.7,39.8,-1.0,7.0,23,21,72,2782,2018,137.85926660059465,1.0,0.6666666666666666,9,1.0,75.0,69.66666666666667,5.333333333333333,0.8,76.4,72.6,3.8,0.8,87.6,75.3,12.3,4.0,6.0,24,18,60,2220,2209,100.49796287913082,2.0,0.3333333333333333,9,0.0,1.0,1.0
19860927_HawthornHawks,1986,GF,1986-09-27,Melbourne Cricket Ground,Hawthorn Hawks,Carlton Blues,110,68,101861.0,42,H,1.0,0.6666666666666666,106.33333333333333,73.66666666666667,32.666666666666664,0.8,137.6,76.6,61.0,0.7,113.0,77.7,35.3,1.0,7.0,24,14,76,2892,2072,139.5752895752896,1.0,0.7,10,1.0,123.66666666666667,80.33333333333333,43.333333333333336,0.8,120.2,84.2,36.0,0.7,112.3,85.1,27.2,4.0,14.0,24,13,68,2798,1997,140.1101652478718,2.0,0.3,10,0.0,1.0,-7.0
19870327_NorthMelbourneKangaroos,1987,1,1987-03-27,Melbourne Cricket Ground,North Melbourne Kangaroos,Brisbane Bears,104,137,14096.0,-33,A,0.0,0.6666666666666666,97.0,107.33333333333333,-10.333333333333334,0.8,111.6,99.0,12.6,0.5,103.8,114.8,-11.0,1.0,209.0,0,29,0,0,0,100.0,1.0,,0,,,,,,,,,,,,,0.0,,0,0,0,0,0,100.0,1.0,,0,,0.0,
19870328_WesternBulldogs,1987,1,1987-03-28,Waverley Park,Western Bulldogs,Essendon Bombers,62,121,22550.0,-59,A,0.0,0.3333333333333333,85.0,115.66666666666667,-30.666666666666668,0.4,83.4,112.6,-29.2,0.5,90.2,93.1,-2.9,-2.0,210.0,0,17,0,0,0,100.0,1.0,0.375,8,0.0,65.66666666666667,85.0,-19.333333333333332,0.4,86.6,75.6,11.0,0.5,101.6,81.5,20.1,-3.0,203.0,0,22,0,0,0,100.0,1.0,0.625,8,0.0,0.0,7.0
19870328_MelbourneDemons,1987,1,1987-03-28,Melbourne Cricket Ground,Melbourne Demons,Fitzroy Lions,128,89,18012.0,39,H,1.0,0.3333333333333333,102.0,121.33333333333333,-19.333333333333332,0.6,107.6,115.2,-7.6,0.4,87.7,123.6,-35.9,-1.0,210.0,0,42,0,0,0,100.0,1.0,0.375,8,0.6666666666666666,68.66666666666667,85.33333333333333,-16.666666666666668,0.8,75.0,76.0,-1.0,0.7,87.1,81.0,6.1,-1.0,189.0,0,13,0,0,0,100.0,1.0,0.625,8,-0.20000000000000007,0.0,21.0
19870328_CollingwoodMagpies,1987,1,1987-03-28,Victoria Park,Collingwood Magpies,Sydney Swans,74,165,17129.0,-91,A,0.0,0.6666666666666666,117.66666666666667,90.66666666666667,27.0,0.4,106.4,102.6,3.8,0.6,107.9,88.5,19.4,2.0,210.0,0,36,0,0,0,100.0,1.0,0.5,8,0.0,85.33333333333333,95.66666666666667,-10.333333333333334,0.4,108.0,98.8,9.2,0.5,113.7,100.7,13.0,-3.0,195.0,0,6,0,0,0,100.0,1.0,0.5,8,0.0,0.0,15.0
19870328_StKildaSaints,1987,1,1987-03-28,People First Stadium,St Kilda Saints,Geelong Cats,101,102,15867.0,-1,A,0.0,0.0,77.33333333333333,115.66666666666667,-38.333333333333336,0.0,79.4,126.8,-47.4,0.2,82.6,107.1,-24.5,-5.0,210.0,0,0,0,0,0,100.0,1.0,0.125,8,0.6666666666666666,111.33333333333333,136.0,-24.666666666666668,0.4,106.0,122.8,-16.8,0.3,99.1,117.2,-18.1,1.0,210.0,0,0,0,0,0,100.0,1.0,0.875,8,-0.4,0.0,0.0
19870328_CarltonBlues,1987,1,1987-03-28,Princes Park,Carlton Blues,Hawthorn Hawks,104,149,19967.0,-45,A,0.0,0.6666666666666666,100.0,99.33333333333333,0.6666666666666666,0.8,118.0,84.6,33.4,0.7,113.8,90.2,23.6,-1.0,182.0,0,37,0,0,0,100.0,1.0,0.2727272727272727,11,0.6666666666666666,101.33333333333333,78.0,23.333333333333332,0.8,130.8,75.8,55.0,0.7,118.1,80.7,37.4,2.0,182.0,0,39,0,0,0,100.0,1.0,0.7272727272727273,11,0.0,0.0,0.0
19870329_WestCoastEagles,1987,1,1987-03-29,Domain Stadium,West Coast Eagles,Richmond Tigers,133,119,23897.0,14,H,1.0,,,,,,,,,,,,,0.0,,0,0,0,0,0,100.0,1.0,,0,0.0,85.0,145.33333333333334,-60.333333333333336,0.0,83.0,136.8,-53.8,0.1,82.5,132.8,-50.3,-7.0,211.0,0,0,0,0,0,100.0,1.0,,0,,0.0,
19870403_NorthMelbourneKangaroos,1987,2,1987-04-03,Melbourne Cricket Ground,North Melbourne Kangaroos,Melbourne Demons,92,59,19035.0,33,H,1.0,0.3333333333333333,100.66666666666667,132.66666666666666,-32.0,0.6,107.0,108.4,-1.4,0.5,105.0,113.3,-8.3,-1.0,7.0,1,30,0,104,137,75.91240875912409,2.0,0.75,8,0.6666666666666666,121.0,108.33333333333333,12.666666666666666,0.6,112.2,114.6,-2.4,0.5,95.6,122.4,-26.8,1.0,6.0,1,43,4,128,89,143.82022471910113,1.0,0.25,8,0.0,-1.0,1.0
19870404_CollingwoodMagpies,1987,2,1987-04-04,Waverley Park,Collingwood Magpies,Carlton Blues,107,114,29481.0,-7,A,0.0,0.6666666666666666,118.33333333333333,97.66666666666667,20.666666666666668,0.4,102.8,114.6,-11.8,0.6,105.8,95.4,10.4,-1.0,7.0,1,19,0,74,165,44.84848484848485,10.0,0.3333333333333333,9,0.3333333333333333,94.66666666666667,114.33333333333333,-19.666666666666668,0.6,108.6,100.0,8.6,0.6,109.3,95.9,13.4,-2.0,7.0,1,22,0,104,149,69.79865771812081,8.0,0.6666666666666666,9,-0.19999999999999996,-2.0,0.0
19870404_GeelongCats,1987,2,1987-04-04,GMHBA Stadium,Geelong Cats,Brisbane Bears,131,150,15231.0,-19,A,0.0,0.6666666666666666,109.33333333333333,143.33333333333334,-34.0,0.6,111.2,127.2,-16.0,0.4,101.6,118.4,-16.8,2.0,7.0,1,36,4,102,101,100.99009900990099,5.0,,0,1.0,137.0,104.0,33.0,1.0,137.0,104.0,33.0,1.0,137.0,104.0,33.0,1.0,8.0,1,0,4,137,104,131.73076923076923,3.0,,0,-0.4,-2.0,-1.0
19870404_EssendonBombers,1987,2,1987-04-04,Windy Hill,Essendon Bombers,West Coast Eagles,119,114,19845.0,5,H,1.0,0.3333333333333333,85.66666666666667,73.66666666666667,12.0,0.4,80.0,73.0,7.0,0.6,108.1,79.2,28.9,1.0,7.0,1,35,4,121,62,195.16129032258064,1.0,,0,1.0,133.0,119.0,14.0,1.0,133.0,119.0,14.0,1.0,133.0,119.0,14.0,1.0,6.0,1,0,4,133,119,111.76470588235294,4.0,,0,-0.6,3.0,1.0
19870404_FitzroyLions,1987,2,1987-04-04,Princes Park,Fitzroy Lions,St Kilda Saints,159,115,11348.0,44,H,1.0,0.3333333333333333,79.0,109.0,-30.0,0.6,73.6,89.4,-15.8,0.7,87.5,80.6,6.9,-2.0,7.0,1,7,0,89,128,69.53125,9.0,0.625,8,0.0,95.0,122.33333333333333,-27.333333333333332,0.0,81.6,121.8,-40.2,0.1,82.6,112.4,-29.8,-6.0,7.0,1,8,0,101,102,99.01960784313725,6.0,0.375,8,0.6,-3.0,0.0
19870404_RichmondTigers,1987,2,1987-04-04,Melbourne Cricket Ground,Richmond Tigers,Hawthorn Hawks,93,155,17824.0,-62,A,0.0,0.0,92.66666666666667,141.66666666666666,-49.0,0.0,89.8,144.6,-54.8,0.1,87.1,132.9,-45.8,-8.0,6.0,1,41,0,119,133,89.47368421052632,7.0,0.375,8,1.0,123.0,75.33333333333333,47.666666666666664,0.8,115.6,78.6,37.0,0.7,121.3,86.1,35.2,3.0,7.0,1,15,4,149,104,143.26923076923077,2.0,0.625,8,-0.8,-5.0,-1.0
19870405_SydneySwans,1987,2,1987-04-05,Sydney Cricket Ground,Sydney Swans,Western Bulldogs,187,79,15268.0,108,H,1.0,0.3333333333333333,119.33333333333333,96.0,23.333333333333332,0.4,112.2,94.4,17.8,0.5,121.6,101.1,20.5,1.0,8.0,1,44,4,165,74,222.97297297297297,1.0,0.625,8,0.0,63.0,132.33333333333334,-69.33333333333333,0.2,80.0,121.6,-41.6,0.4,82.1,99.7,-17.6,-3.0,8.0,1,4,0,62,121,51.239669421487605,2.0,0.375,8,0.2,1.0,0.0
19870410_FitzroyLions,1987,3,1987-04-10,Waverley Park,Fitzroy Lions,North Melbourne Kangaroos,129,55,10043.0,74,H,1.0,0.3333333333333333,100.66666666666667,117.66666666666667,-17.0,0.6,90.8,99.8,-9.0,0.7,93.8,87.6,6.2,1.0,6.0,2,19,4,248,243,102.05761316872427,1.0,0.5,8,0.6666666666666666,99.0,91.66666666666667,7.333333333333333,0.6,97.4,103.6,-6.2,0.6,107.4,107.7,-0.3,1.0,7.0,2,19,4,196,196,100.0,2.0,0.5,8,0.0,1.0,-1.0
19870411_HawthornHawks,1987,3,1987-04-11,Princes Park,Hawthorn Hawks,Collingwood Magpies,145,68,14058.0,77,H,1.0,1.0,138.0,88.33333333333333,49.666666666666664,0.8,121.6,86.2,35.4,0.8,132.3,85.8,46.5,4.0,7.0,2,40,8,304,197,154.31472081218274,1.0,0.875,8,0.3333333333333333,102.0,117.33333333333333,-15.333333333333334,0.4,106.8,110.2,-3.4,0.5,105.0,100.0,5.0,-2.0,7.0,2,4,0,181,279,64.87455197132617,9.0,0.125,8,0.4,8.0,0.0
19870411_StKildaSaints,1987,3,1987-04-11,People First Stadium,St Kilda Saints,Brisbane Bears,133,83,12717.0,50,H,1.0,0.0,96.33333333333333,128.66666666666666,-32.333333333333336,0.0,89.6,121.6,-32.0,0.1,86.5,112.0,-25.5,-7.0,7.0,2,1,0,216,261,82.75862068965517,7.0,,0,1.0,143.5,117.5,26.0,1.0,143.5,117.5,26.0,1.0,143.5,117.5,26.0,2.0,7.0,2,0,8,287,235,122.12765957446808,3.0,,0,-1.0,-4.0,0.0
19870411_GeelongCats,1987,3,1987-04-11,GMHBA Stadium,Geelong Cats,Melbourne Demons,128,94,15397.0,34,H,1.0,0.6666666666666666,123.0,118.33333333333333,4.666666666666667,0.6,113.4,131.8,-18.4,0.4,105.6,122.1,-16.5,-1.0,7.0,2,37,4,233,251,92.82868525896414,5.0,0.5,8,0.3333333333333333,80.0,106.66666666666667,-26.666666666666668,0.4,98.6,109.0,-10.4,0.4,90.0,124.5,-34.5,-1.0,8.0,2,3,4,187,181,103.31491712707182,4.0,0.5,8,0.19999999999999996,-1.0,-1.0
19870411_WesternBulldogs,1987,3,1987-04-11,Western Oval,Western Bulldogs,Carlton Blues,40,127,14492.0,-87,A,0.0,0.0,65.33333333333333,144.33333333333334,-79.0,0.2,79.2,131.0,-51.8,0.3,81.5,112.8,-31.3,-4.0,6.0,2,35,0,141,308,45.77922077922078,10.0,0.625,8,0.3333333333333333,95.33333333333333,122.0,-26.666666666666668,0.6,103.6,110.8,-7.2,0.7,112.7,96.1,16.6,1.0,7.0,2,4,4,218,256,85.15625,6.0,0.375,8,-0.39999999999999997,-4.0,-1.0
19870411_RichmondTigers,1987,3,1987-04-11,Melbourne Cricket Ground,Richmond Tigers,Essendon Bombers,130,84,27528.0,46,H,1.0,0.0,105.33333333333333,141.33333333333334,-36.0,0.0,93.4,144.8,-51.4,0.1,89.0,130.9,-41.9,-9.0,7.0,2,42,0,212,288,73.61111111111111,8.0,0.125,8,0.6666666666666666,99.0,78.0,21.0,0.4,87.4,86.2,1.2,0.6,101.8,84.6,17.2,2.0,7.0,2,14,8,240,176,136.36363636363637,2.0,0.875,8,-0.4,-6.0,0.0
19870412_WestCoastEagles,1987,3,1987-04-12,Domain Stadium,West Coast Eagles,Sydney Swans,97,124,35719.0,-27,A,0.0,0.5,123.5,119.0,4.5,0.5,123.5,119.0,4.5,0.5,123.5,119.0,4.5,-1.0,8.0,2,1,4,247,238,103.78151260504201,2.0,,0,0.6666666666666666,147.0,82.33333333333333,64.66666666666667,0.4,121.6,88.0,33.6,0.5,124.1,98.7,25.4,2.0,7.0,2,0,8,352,153,230.0653594771242,1.0,,0,0.09999999999999998,-1.0,1.0
19870418_CarltonBlues,1987,4,1987-04-18,Princes Park,Carlton Blues,West Coast Eagles,191,104,20750.0,87,H,1.0,0.6666666666666666,115.0,98.66666666666667,16.333333333333332,0.6,105.0,98.0,7.0,0.7,115.0,91.4,23.6,2.0,7.0,3,38,8,345,296,116.55405405405405,1.0,,0,0.3333333333333333,114.66666666666667,120.66666666666667,-6.0,0.3333333333333333,114.66666666666667,120.66666666666667,-6.0,0.3333333333333333,114.66666666666667,120.66666666666667,-6.0,-2.0,6.0,3,0,4,344,362,95.02762430939227,4.0,,0,0.26666666666666666,3.0,1.0
19870418_GeelongCats,1987,4,1987-04-18,GMHBA Stadium,Geelong Cats,North Melbourne Kangaroos,127,136,18628.0,-9,A,0.0,0.6666666666666666,120.33333333333333,115.0,5.333333333333333,0.6,117.4,134.8,-17.4,0.5,112.6,118.6,-6.0,1.0,7.0,3,38,8,361,345,104.6376811594203,2.0,0.375,8,0.3333333333333333,83.66666666666667,108.33333333333333,-24.666666666666668,0.4,89.8,117.2,-27.4,0.6,104.3,109.2,-4.9,-1.0,8.0,3,3,4,251,325,77.23076923076923,6.0,0.625,8,0.19999999999999996,4.0,-1.0
19870418_MelbourneDemons,1987,4,1987-04-18,Melbourne Cricket Ground,Melbourne Demons,St Kilda Saints,139,92,25465.0,47,H,1.0,0.3333333333333333,93.66666666666667,103.0,-9.333333333333334,0.4,103.2,109.0,-5.8,0.4,93.4,119.1,-25.7,-2.0,7.0,3,44,4,281,309,90.93851132686085,5.0,0.875,8,0.3333333333333333,116.33333333333333,114.66666666666667,1.6666666666666667,0.2,106.6,121.8,-15.2,0.2,96.0,114.4,-18.4,1.0,7.0,3,6,4,349,344,101.45348837209302,3.0,0.125,8,0.2,-2.0,0.0
19870419_BrisbaneBears,1987,4,1987-04-19,People First Stadium,Brisbane Bears,Fitzroy Lions,114,129,17795.0,-15,A,0.0,0.6666666666666666,123.33333333333333,122.66666666666667,0.6666666666666666,0.6666666666666666,123.33333333333333,122.66666666666667,0.6666666666666666,0.6666666666666666,123.33333333333333,122.66666666666667,0.6666666666666666,-1.0,8.0,3,1,8,370,368,100.54347826086956,2.0,,0,0.6666666666666666,125.66666666666667,99.33333333333333,26.333333333333332,0.6,105.0,99.4,5.6,0.7,97.3,84.6,12.7,2.0,9.0,3,0,8,377,298,126.51006711409396,1.0,,0,0.06666666666666665,-1.0,-1.0
19870420_CollingwoodMagpies,1987,4,1987-04-20,Waverley Park,Collingwood Magpies,Richmond Tigers,110,100,36749.0,10,H,1.0,0.0,83.0,141.33333333333334,-58.333333333333336,0.4,106.0,110.4,-4.4,0.4,98.9,108.7,-9.8,-3.0,9.0,3,20,0,249,424,58.72641509433962,5.0,0.75,8,0.3333333333333333,114.0,124.0,-10.0,0.2,100.2,132.8,-32.6,0.1,90.6,130.7,-40.1,1.0,9.0,3,15,4,342,372,91.93548387096774,4.0,0.25,8,0.2,-1.0,0.0
19870420_EssendonBombers,1987,4,1987-04-20,Windy Hill,Essendon Bombers,Sydney Swans,113,66,24207.0,47,H,1.0,0.6666666666666666,108.0,102.0,6.0,0.4,92.0,93.0,-1.0,0.6,99.9,81.4,18.5,-1.0,9.0,3,36,8,324,306,105.88235294117646,3.0,0.5,8,1.0,158.66666666666666,83.33333333333333,75.33333333333333,0.6,133.8,92.8,41.0,0.5,117.6,101.9,15.7,3.0,8.0,3,4,12,476,250,190.4,1.0,0.5,8,-0.19999999999999996,-2.0,1.0
19870420_WesternBulldogs,1987,4,1987-04-20,Western Oval,Western Bulldogs,Hawthorn Hawks,96,55,10425.0,41,H,1.0,0.0,60.333333333333336,145.0,-84.66666666666667,0.0,61.6,142.2,-80.6,0.3,78.5,116.9,-38.4,-5.0,9.0,3,36,0,181,435,41.60919540229885,6.0,0.3,10,1.0,149.66666666666666,88.33333333333333,61.333333333333336,1.0,133.8,77.4,56.4,0.9,141.8,78.9,62.9,5.0,9.0,3,3,12,449,265,169.43396226415095,2.0,0.7,10,-1.0,-4.0,0.0
19870424_NorthMelbourneKangaroos,1987,5,1987-04-24,Melbourne Cricket Ground,North Melbourne Kangaroos,St Kilda Saints,127,110,16078.0,17,H,1.0,0.6666666666666666,94.33333333333333,105.0,-10.666666666666666,0.6,97.6,106.2,-8.6,0.7,108.7,107.0,1.7,1.0,6.0,4,31,8,387,452,85.61946902654867,1.0,0.875,8,0.3333333333333333,113.33333333333333,127.0,-13.666666666666666,0.2,102.8,121.6,-18.8,0.2,96.7,117.1,-20.4,-1.0,6.0,4,7,4,441,483,91.30434782608695,2.0,0.125,8,0.39999999999999997,1.0,0.0
19870425_CollingwoodMagpies,1987,5,1987-04-25,Victoria Park,Collingwood Magpies,Western Bulldogs,89,85,22059.0,4,H,1.0,0.3333333333333333,95.0,119.66666666666667,-24.666666666666668,0.4,96.8,119.4,-22.6,0.4,96.7,110.2,-13.5,1.0,5.0,4,37,4,359,524,68.5114503816794,9.0,0.5,8,0.3333333333333333,71.66666666666667,123.0,-51.333333333333336,0.2,66.4,123.0,-56.6,0.3,75.9,112.9,-37.0,1.0,5.0,4,4,4,277,490,56.53061224489796,10.0,0.5,8,0.2,1.0,0.0
19870425_CarltonBlues,1987,5,1987-04-25,Waverley Park,Carlton Blues,Essendon Bombers,116,62,56124.0,54,H,1.0,1.0,144.0,83.66666666666667,60.333333333333336,0.6,120.8,102.0,18.8,0.7,120.5,93.1,27.4,3.0,7.0,4,23,12,536,400,134.0,3.0,0.2222222222222222,9,0.6666666666666666,105.33333333333333,103.33333333333333,2.0,0.6,98.8,86.0,12.8,0.6,100.7,80.0,20.7,1.0,5.0,4,23,12,437,372,117.47311827956989,5.0,0.7777777777777778,9,0.0,2.0,2.0
